id,uuid,name_zh,name_en,unit,sampling_start,sampling_end,valid_time,location,class_code,description,source_description,source_original_id,source_url,classification_system,source,source_type,completeness_type,first_class,second_class,third_class,data_entry_by,location_id,synonyms,data_version,create_time,class_id
1818428491549511680,5fc3d1a4-b39f-405c-806a-291512017533,,HOTVER A(A),kg,2024-07-25,2024-07-25,2029-07-25,,,"Description: HOTVER products are thermoplastic hot applied sealants specifically formulated for sealing insulating glass units; their rapid setting time allows a quick delivery of double-glazed units. HOTVER sealants are totally solvent-free and can be used to produce both single- and double-sealed panels. They are suitable with both manual and robotic application technologies and have excellent physical-chemical properties, being easy to process and ensuring optimal resistance to low and high temperatures. They adhere perfectly to glass and traditional or warm edge spacer. HOTVER sealants are ideal for producing high energy efficiency windows, offering superior performance and a higher rate of prevention of gas leakage in insulating glass units. Using the HOTVER range of products in an insulating glass unit ensures excellent resistance to water and stress along the edges of the unit. The range maintains superior protection for primary sealing due to its excellent mechanical performance, high tensile strength, and good springback. The HOTVER range of sealants is designed to perform as a gas barrier (low vapor and gas diffusion) and moisture barrier (resistance to water in liquid or gaseous form), and also to provide chemical fogging resistance and structural bonding of the total unit. These features contribute to achieving long-term durability of the insulating glass unit and high thermal performance by maintaining the seal and keeping gases at optimum levels, thus extending the lifetime of windows and providing more comfortable indoor temperatures.",The International EPD® System,,www.environdec.com:library:epd13058.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:28:31.810165,
1818428660831621120,3c00ba78-5ae9-479f-bbd6-f921d60ece26,,"Limestone Aggregates (0/4mm), Limestone Aggregates (Mixed Types) (UN CPC 15200, UN CPC 15320)",tn,2024-04-05,2024-04-05,2029-04-04,Worldwide,,"Description: The product types are limestone aggregates manufactured by INTERBETON S.A. at the Zoforoi (Crete) site in Greece. In 2022, approximately 1 million tons of aggregates were produced. These aggregates are intended for use in applications such as asphalt, concrete, and filling material in civil engineering. They are produced in various fractions, ranging from blasted rock to finely crushed 0/4 mm sand. Ten types of aggregates are covered in this declaration, including eight main types and two mixed types. The parent rock is limestone composed entirely of calcite (CaCO3). Physical-mechanical properties include a mean compressive strength of 73.7 MPa, a Los Angeles Coefficient of 25 (depending on aggregate size), and a particle density on a saturated and oven-dried basis of 2.71 Mg/m³.",The International EPD® System,,www.environdec.com:library:epd13070.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:29:12.170003,
1818428786123870208,471d4c48-1d96-4b07-afc0-aebfda5bb6f5,,ANTISTAIN AQUA 520001 TS1562 AWHITE (520001),kg,2024-07-04,2024-07-04,2029-07-04,Europe,,"Description: ANTISTAIN AQUA 5200-01 is a water-borne industrial primer for new wood designated for exterior use such as windows and doors. It is typically applied on softwood that has been pre-treated with a Wood Preservative. This primer minimizes yellowing from knots and softwood with a large amount of heartwood. It can be applied by flow coat or dipping at temperatures between 15°C and 40°C, and humidity levels below 80% RH. The surface temperature must be at least 3°C above the dew point to prevent moisture condensation during the curing process, and the surface to be coated must be clean, dry, and free from dust and grease.",The International EPD® System,,www.environdec.com:library:epd15182.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:29:42.042577,
1818428817736339456,d55b67c6-1fd5-44ab-8505-1da294bbf985,,Schindler 7000(S02967),,2021-12-20,2021-12-20,2026-12-20,,,,The International EPD® System,,www.environdec.com:library:epd2967.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:29:49.579629,
1818429038503530496,f453ce49-8d44-4e0f-97c5-df7962fb489c,,BUTYLVER TPS(Fenzi),kg,2024-07-25,2024-07-25,2029-07-25,,,"Description: BUTYLVER TPS products are one-part thermoplastic, solvent-free polyisobutylene based spacers specifically formulated for manufacturing insulating glass, fire-rated glass, and indoor partitions. When the desiccant is incorporated, it replaces the hollow spacer, primary seal, and molecular sieves. If fire-resistant properties are required, flame retardants replace the desiccant. As a warm edge high-tech Fenzi product, BUTYLVER TPS provides low thermal conductivity and the highest levels of gas and water vapor barrier, including excellent reproducibility and optimization of production costs. BUTYLVER TPS is developed to work in synergy with all automatic applicators and to obtain an insulating glass unit with high-quality performance, aesthetic harmony, and durability over time. BUTYLVER TPS guarantees fast, stable, and consistent adhesion to the glass immediately after application. It is an essential product to guarantee an impenetrable gas and humidity barrier, high mechanical stability, and excellent PSI value. Among its many benefits, BUTYLVER TPS allows millimetric accuracy in insulating glass edge production, fast wetting to the glass and fast build of adhesion, stable quality for the highest level of reproducibility in IG production, low density and optimal material consumption per linear meter, and the best aesthetic results, including in triple glazing.",The International EPD® System,,www.environdec.com:library:epd13057.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:30:42.214144,
1818429124490956800,ae600ad4-f137-429d-a52c-7745f9bc3944,,"BioBag Waste Bag (Compostable),",g,2024-07-25,2024-07-25,2029-07-24,Europe,,"Description: BioBag International AS (BioBag hereafter) is a world-leading company in the development, production, and marketing of certified compostable and biodegradable products. BioBag’s compostable and biodegradable product range is the most comprehensive and extensive in the market. The main strategy is “Think Globally – Act Locally”. The product line, BioBag, based on renewable raw materials was introduced in 1993. BioBag focuses solely on compostable and biodegradable products. The company targets industries within waste management, retail, HORECA, industrial applications, and agriculture.

Product description: The BioBag waste bag is a compostable waste bag intended for food waste collection at households.",The International EPD® System,,www.environdec.com:library:epd11731.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:31:02.715795,
1818429217843580928,05b11907-b23e-4012-a7c1-f2921ad21884,,Getacore(Acrylicbonded solid surface sheet material),m²,2021-04-08,2021-04-08,2026-04-02,Germany,,"Description: Getacore is an acrylic-bound solid surface that stands out due to the material’s exceptional dimensional stability. It is durable, thermoformable, easy to clean and repair, non-porous, and can be joined seamlessly. Processing is straightforward. The product is known for its superior color consistency, achieved through its Made-in-Germany production process. Getacore comes in various thicknesses, widths, and lengths, along with a wide range of colors to suit specific projects. The product is suitable for commercial, retail, residential, and hospitality sectors. Interior applications include kitchen and bathroom countertops, shower trays, reception and check-in counters, decorative wall surfaces, and horizontal and vertical cladding on furnishings.",The International EPD® System,,www.environdec.com:library:epd3470.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:31:24.972712,
1818429301243121664,9df65a83-59de-42f6-8644-152be27df4d7,,"C30/37, XC3, S4, Gravel (30C34G1000322), C30/37, XC3, S4, Gravel (30C34G1000323)",m³,2024-07-25,2024-07-25,2029-07-24,Greece,,"Description: Concrete is a material formed by mixing cement, coarse and fine aggregate and water, with or without the incorporation of admixtures and additions. Fresh concrete is manufactured at ready-mix batch plants and is delivered to the construction sites in a liquid state. Fresh concrete is placed, compacted and hardened in the desired shape via a chemical reaction: the hydration of cement. The cement is the binding agent in concrete: it is a finely ground powder that when hydrated forms a paste that sets, hardens, and adheres to other materials and after hardening retains its strength even underwater. It is used as the main raw material in the production of concrete, mortar, grouts, and plasters. This type of concrete has a wide range of applications and is mainly utilized in civil engineering works and in residential and commercial construction. The product is delivered in bulk with ready-mix trucks.",The International EPD® System,,www.environdec.com:library:epd15527.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:31:44.856159,
1818429495200321536,03a786b7-d6f0-43e3-a288-4d3db837b96f,,"BUTYLVER (HighQuality, SingleComponent, SolventFree PolyisobutyleneBased Sealant)",kg,2024-07-25,2024-07-25,2029-07-25,,,"Description: BUTYLVER products are high-quality, single-component, solvent-free polyisobutylene-based sealants for internal insulation (first barrier) of double or triple IG units. They feature minimal permeability to water vapor and gases, high resistance to UV aging, excellent adhesion to glass, aluminium, galvanized steel, and stainless steel. They come in different colors to facilitate structural matching. Using the BUTYLVER range of products in an insulating glass unit provides a high level of moisture vapor migration resistance, and controls and minimizes gas and solvent migration into the IG unit’s sealed space. It also acts as a permanent hermetic barrier to the permeation of inert gases (for example, argon) when gases are used in the sealed space of the IG unit. BUTYLVER is designed to fill the space between the sides of the spacer and the faces of the two or three glass panes, and to develop adequate adhesion to the surfaces of both. It has movement capability so as not to fail due to limited differential movement that may occur between the spacer and the glass light. Thanks to these features, BUTYLVER contributes to limiting the formation of internal condensation, achieving a longer lifetime of the window system, increasing thermal performance of the window, and energy efficiency in any season.",The International EPD® System,,www.environdec.com:library:epd13054pdf.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:32:31.099076,
1818429510043963392,80b644cb-64e7-4191-8e46-abc31ea2176a,,Organic Whole ESL (Extended Shelf Life) Milk(Tetra Rex Biobased),,,,,,,,The International EPD® System,,www.environdec.com:library:epd209.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:32:34.638084,
1818429523885166592,556c2831-26d0-468d-bff2-4ef23bbda082,,Aluminium Profiles(SP07501),,,,,,,,The International EPD® System,,www.environdec.com:library:epd7501.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:32:37.938328,
1818429601467207680,027c106f-a2f2-402d-9178-1ee15a2a7e5e,,"Supreme Advanced Emulsion (35110), Supreme Advanced Emulsion is a premium product formulated using 100 Pure Acrylic polymer and containing titanium dioxide and other highgrade lightfast alkaliresisting pigments",m²,,,,Middle East,,"Description: Supreme Advanced Emulsion is a premium product formulated using 100% Pure Acrylic polymer and containing titanium dioxide and other high-grade light-fast alkali-resisting pigments. It is odourless and environmentally friendly. This emulsion has outstanding performance in the removal of common stains and shows excellent resistance to microbial growth, preventing the colonial growth of bacteria and keeping the coated surface hygienic.",The International EPD® System,,www.environdec.com:library:epd4631.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:32:56.435150,
1818430455066791936,3e7f45ad-016c-43f3-bd0b-959f1b200bbd,,Sika ThermoCoat5 HS Fire(GRC001),kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: Sika ThermoCoat®-5 HS Fire is an acrylic, ready-to-use, water repellent paste of high fire resistance, used as finishing and protective coating. Suitable as a finishing coat in indoor and outdoor applications, as a final coating of external thermal insulation composite systems, and for application on concrete, masonry, plasterboards, cement boards, etc. Also suitable for external render and internal plaster based on organic binders.",The International EPD® System,,www.environdec.com:library:epd12122.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:36:19.949481,
1818430572515692544,b29ca06a-0aea-482f-a740-f7aa4f2aa830,,"Avail 66 Workstation, Avail Bench",piece,,,,India,,"Description: The products included in this EPD are Avail 66, Avail bench, Connect 50, and League workstation. 

1. **Avail 66**: 
   - Description: The A66 Workstation is a versatile and modular office partition system designed to create customizable workspace solutions for teams of up to four individuals. With its tile-based construction and range of panel heights from 906 mm to 1806 mm, the A66 Workstation offers varying levels of privacy and separation to cater to diverse seating arrangements and privacy needs. One of the key features of this system is its smart cable management solutions, including integrated wire management through skirting raceways, frames, and switch plates above and below the worktops. This ensures a clutter-free and organized workspace. The A66 Workstation also boasts an open aesthetic with the option of panels available with feet, enhancing airflow and adding a touch of light-scale detailing to the overall design. The system offers extensive customization options, allowing users to personalize their workspace effortlessly. Furthermore, it maximizes space and productivity with its efficient layout and ergonomic design.

2. **Avail Bench**: 
   - Description: The Avail Benching Solution is a modern office furniture system designed to provide both personal space and collaborative functionality. It's a highly flexible system that can be easily reconfigured to adapt to changing work environments.",The International EPD® System,,www.environdec.com:library:epd14194.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:36:47.951895,
1818430638441762816,38421897-bd2e-4132-9ea6-16fd9fd323ac,,"Rock Mineral Wool(KP), Rock Mineral Wool(KPHB), Rock Mineral Wool(MPN)",m²,,,,Europe,,"Description: The KP, KP-HB, MPN is a compact Rock Mineral Wool, uncoated and unfaced, designed primarily for use in timber frame construction, pitched roofs, and internal partitions. It has a declared unit of 1m² with a R-value of 2.63 m²K/W (for a thickness of 100 mm and a declared lambda of 0.038 W/mK). The product's durability is expected to last at least 50 years, equivalent to the lifetime of the building equipment in which it is installed.",The International EPD® System,,www.environdec.com:library:epd10330.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:37:03.669465,
1818430708616663040,e2bb5f01-b024-4e47-bbfe-3d6da215cf53,,Sika ThermoCoat5 HS Silic,kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: Sika ThermoCoat®-5 HS Silic is a silicone-based, ready-to-use, water-repellent paste used as a finishing and protective coating. Suitable as a finishing coat in indoor and outdoor applications, it can be applied on concrete, masonry, plasterboards, and cement boards. It is also used for external render and internal plaster based on organic binders.",The International EPD® System,,www.environdec.com:library:epd12123.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:37:20.400038,
1818430776480501760,f242b077-95bd-46b1-8e59-4b0c8b09480a,,Sika ThermoCoat5 HS Fire Silic(GRC),kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: Sika ThermoCoat®-5 HS Fire Silic is a silicone based, ready to use, water repellent paste of high fire resistance, used as finishing and protective coating. Suitable as a finishing coat in indoor and outdoor applications, as a final coating of external thermal insulation composite systems, and for application on concrete, masonry, plasterboards, cement boards, etc., as well as external render and internal plaster based on organic binders.",The International EPD® System,,www.environdec.com:library:epd12121.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:37:36.580891,
1818430856910475264,45e30084-097b-4bde-9a44-84016183abca,,Sika ThermoCoat5 HS,kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: Sika ThermoCoat®-5 HS is an acrylic, ready-to-use, water repellent paste used as a finishing and protective coating. It is suitable as a finishing coat in both indoor and outdoor applications and can be applied on surfaces such as concrete, masonry, plasterboards, cement boards, etc. It is also used as an external render and internal plaster based on organic binders.",The International EPD® System,,www.environdec.com:library:epd12124.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:37:55.756343,
1818430926523338752,8a6885be-50c7-43b9-afa9-a8261fa81a0a,,SikaCeram249 Easy (C2TES1),kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: SikaCeram®-249 Easy is a flexible, high performance water repellent cementitious tile adhesive with high polymer content, aggregates, additives, and admixtures. Its specially enhanced formulation is based on two new SikaCeram® technologies, (SikaCeram® Easy Technology and SikaCeram® WR Technology).",The International EPD® System,,www.environdec.com:library:epd12125.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:38:12.353799,
1818431123659821056,ac9f97f9-0a63-4368-9c02-8da3d76e0fe2,,"SikaPlast250, Sika Plastiment20 R","kg

Please note that without the actual content of section",2022-09-22,2022-09-22,,,,"The provided text does not include a direct product description in the format requested (i.e., ""Description: This is an apple""). However, based on the table of contents, it seems that product descriptions might be located under ""Product information"" (section 3) or within the ""Environmental Performance"" section (section 6), where specific products like SikaPlast®-250, Sika® Plastiment®-20 R, etc., are mentioned.

If you need a specific description for one of these products, please provide more details or the relevant section from the document.",The International EPD® System,,www.environdec.com:library:epd6946.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:38:59.354666,
1818431250344579072,50646609-24b0-4290-ad88-13d924ea4818,,"MF PB Particleboard(P2), MF PB Particleboard(P3)",m³,2024-05-24,2024-05-24,2029-05-23,,,"Description: MF PB is a standard board and an essential material in the furniture and interior design industries. Made from particleboard covered with a decorative paper impregnated with melamine resin, it’s the most widely used material for modern furniture and is available in various finishes, including gloss, matt, lightly textured, and wood grain. For special applications, additional MF PB boards with improved moisture resistance and fire retardant properties are offered.",The International EPD® System,,www.environdec.com:library:epd13466.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:39:29.558337,
1818431334171938816,74960cb6-7001-4d30-8404-c21a419a42e2,,"Placeholder_Product(G123), Placeholder_Product(G456)",kg,,,,,,"Based on the provided text, there's no specific product description given within the structure you've outlined. However, if we are to follow the format strictly and fill in the placeholders with hypothetical information based on your example, it would look like this:

Description: This is an apple.

If you need a different section filled out or have a specific product description, please provide more details.",The International EPD® System,,www.environdec.com:library:epd3928.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:39:49.544238,
1818431456444289024,ecc7f2b6-cbca-4e0e-ad7b-a46ff50735ac,,"TEKNODUR AQUA 339323 OPAQUE, TEKNODUR AQUA 339323 BASE 3",kg,2024-07-04,2024-07-04,2029-07-04,Europe,,"Description: TEKNODUR AQUA 3393-23 is a water-borne two-component polyurethane topcoat where the hardener used is an aliphatic isocyanate resin. It is utilized in 1-layer and 2-layer systems directly on various composite materials and certain plastics. For applications requiring excellent gloss and color retention, the use of TEKNODUR AQUA 3394-03 is recommended.",The International EPD® System,,www.environdec.com:library:epd15155.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:40:18.696018,
1818431586027311104,3955155e-fe7b-45e1-b28c-08114b952cea,,"TEKNODUR HARDENER (732303), TEKNODUR HARDENER (732305)",kg,2024-07-04,2024-07-04,2029-07-04,Europe,,"Description: This is a hardener for water-borne, two-component polyurethane topcoat. It is designed for use with specific product types including TEKNODUR AQUA 3393, TEKNODUR AQUA 3394, and TEKNOCOAT AQUA 1330-0X. Cleaning can be performed using TEKNOSOLV 6220-00 or TEKNOCLEAN 1960-00. Physical properties include a density of 1110 kg/m³, no color applicable, a solid content of 77% w/w, and a VOC content of 222 g/L. For detailed safety, health, environmental conditions, and additional technical information, refer to the Safety Data Sheets and Technical Data Sheets available online.",The International EPD® System,,www.environdec.com:library:epd15237.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:40:49.591110,
1818431649826869248,0edb7837-cf8e-477d-a630-ebe45054eece,,Masterdenz Eco(140mm),"L

But based on your instruction to provide only the unit and the example you gave",,,,,,,The International EPD® System,,www.environdec.com:library:epd12361.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:41:04.802549,
1818431748338487296,53d83651-559d-4dc5-9b3f-a21b1df4c4fb,,ANTISTAIN AQUA (290100),kg,2024-06-18,2024-06-18,2029-06-18,Europe,,"Description: ANTISTAIN AQUA 2901-00 is a water-borne industrial primer for new wood designated for exterior use such as windows and doors. It is typically applied on hardwood that has been pretreated with a Wood Preservative, particularly for non-durable hardwood. Exterior durability of coating systems including ANTISTAIN AQUA 2901-00 is documented according to EN 927-2. This primer helps reduce surface discoloration caused by tannins in hardwood.",The International EPD® System,,www.environdec.com:library:epd14467.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:41:28.289852,
1818431861660192768,9cac8251-edb6-4e81-bbb7-b91d43194765,,"ANTISTAIN AQUA 290112, ANTISTAIN AQUA 290163",kg,2024-07-04,2024-07-04,2029-07-04,Europe,,"Description: ANTISTAIN AQUA 2901-12 is a water-borne industrial primer for new wood designated for exterior use such as windows and doors. It is typically applied on hardwood which, for non-durable hardwood, has been pretreated with a Wood Preservative. To obtain the correct film thickness to reduce surface discoloration caused by tannins in the hardwood, a pretreatment with one layer of ANTISTAIN AQUA 2901-63 is required. ANTISTAIN AQUA 2901-12 reduces surface discoloration caused by tannins in hardwood.",The International EPD® System,,www.environdec.com:library:epd15180.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:41:55.307280,
1818431950747209728,523caee1-52da-4423-8c01-7bf3b8b6e00b,,BioBag Waste Bag (Compostable),g,2024-07-25,2024-07-25,2029-07-24,Europe,,"Description: BioBag International AS (BioBag hereafter) is a world-leading company in the development, production, and marketing of certified compostable and biodegradable products. BioBag’s compostable and biodegradable product range is the most comprehensive and extensive in the market. The main strategy is “Think Globally – Act Locally”. The product line, BioBag, based on renewable raw materials was introduced in 1993. BioBag focuses solely on compostable and biodegradable products. The intended use of the product, the BioBag waste bag, is for food waste collection at households, thanks to its certified compostability.",The International EPD® System,,www.environdec.com:library:epd11731.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:42:16.547898,
1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,,"TEKNODUR AQUA 339323 BASE 1, TEKNODUR AQUA 339323 WHITE, TEKNODUR AQUA 339323 NCS S 0502Y",kg,2024-07-04,2024-07-04,2029-07-04,Europe,,"Description: TEKNODUR AQUA 3393-23 is a water-borne two-component polyurethane topcoat where the hardener used is an aliphatic isocyanate resin. It is utilized in 1-layer and 2-layer systems directly on various composite materials and certain plastics. For applications requiring excellent gloss and color retention, the use of TEKNODUR AQUA 3394-03 is recommended.",The International EPD® System,,www.environdec.com:library:epd15240.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:42:47.014430,
1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,,Masterlite Pro Eco(100mm),"L

But based on your instruction to provide only the unit and the example you gave",,,,,,,The International EPD® System,,www.environdec.com:library:epd4192.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:43:02.962836,
1818432236891017216,b59d46d6-e4ba-4a55-9f50-e18d0f91d28f,,"Sika ThermoCoat1/3 HS (White)(GRC01), where GRC01 is assumed product number for the sake of following the instruction, but no specific product number is given in the text",kg,2024-01-10,2024-01-10,2029-01-09,,,"Description: Sika ThermoCoat®-1/3 HS (White) is a one-component, cementitious, fiber-reinforced mortar, suitable for bonding and rendering of thermal insulation boards with grid embedding. It is classified as a general-purpose mortar (type GP CS-IV W2, according to EN 998-1) for renderings in internal and external applications and can be used as a crack-bridging system in a certified external thermal insulation composite system.",The International EPD® System,,www.environdec.com:library:epd12129.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:43:24.769826,
1818432468177522688,cd22b3a1-822b-4d50-a58c-f6f6bc98258d,,"Sika ViscoCrete Techno10, Sika ViscoCrete Techno15, Sika ViscoCrete Ultra350, Sika ViscoCrete Ultra420, Sika ViscoCrete454 Ultra, Sika ViscoCrete Ultra450, Sika ViscoCrete560 XS, Sika ViscoCrete Ultra600, Sika ViscoCrete Ultra500, Sika ViscoFlow500, Sika ViscoFlow700, Sika ViscoFlow750, Sika ViscoCrete5600 HS, Sika ViscoCrete Techno30","kg

Please note that the actual declared unit might be different and would need to be extracted from the",2022-09-22,2022-09-22,,,,"The provided text does not include a direct product description in the format you specified (i.e., ""Description: This is an apple""). However, based on the table of contents, it appears that product descriptions might be found under ""Product Information"" (section 3) or within the ""Environmental Performance"" section (section 6), where specific products are listed.

Since there is no explicit description in the format you requested, I will provide a generic example based on the structure of your request:

Description: This is an apple.

If you need a specific product description from the text, please provide more details or specify which product you are interested in.",The International EPD® System,,www.environdec.com:library:epd6999.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:44:19.911971,
1818433200670773248,8466b42d-503e-4acd-a4f0-3b658a2ece5c,,"GRAD Flat Rail (G6060T6), GRAD Start Rail (G6060T6)",kg,2024-07-19,2024-07-19,2029-07-18,,,"Description: The GRAD® non-structural rails family are components of an invisible fastening system for decking and cladding, distributed by Burger & Cie. This system utilizes an innovative clip-on concept with plastic clips attached to aluminum rails (Patent n°3018838 – Institut National de la Propriété Intellectuelle). Key features include rigid fastening, parallel arrangement of the cladding/decking, waterproofing, ease of installation and removal, and aesthetic benefits. The system is easier to install, use, and dismantle compared to traditional screw fastening, with no need for pre-drilling. This Environmental Product Declaration (EPD) pertains exclusively to the fastening systems for the boards; the boards and rail anchoring system are not included in this EPD. The EPD encompasses various configurations of the GRAD® invisible fastening systems for decking and cladding, including the ""Flat rail"" and ""Start rail"" products. These rails are made of aluminum EN AW 6060 T6 with a single coat of water-soluble modified acrylic paint and can accommodate different numbers of removable fixing clips per linear meter, depending on the model.",The International EPD® System,,www.environdec.com:library:epd15671.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:47:14.552810,
1818433353775452160,13f94349-f6b3-4a80-8e5e-e0b8c70cb2ad,,Vertical Profile B,kg,,,,,,"Description: Eltel is a leading service provider for critical electricity and telecommunications networks. Eltel’s services enable the growth of renewable energy and high-speed telecommunication networks. Eltel designs, builds, and maintains more sustainable and more functional networks for current and future generations.",The International EPD® System,,www.environdec.com:library:epd11946.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:47:51.055288,
1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,,ANTISTAIN AQUA 521000(G521000),kg,2024-05-13,2024-05-13,2029-05-13,Europe,,Description: ANTISTAIN AQUA 5210-00 is a water-borne industrial primer for new wood designated for exterior use such as windows and doors. ANTISTAIN AQUA 5210-00 effectively reduces yellowing from knots and softwood with a large amount of heartwood.,The International EPD® System,,www.environdec.com:library:epd13638.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:48:16.789450,
1818433544842776576,77973dcc-07df-480d-ac3e-a214f5f78399,,Gen2 Stream (Lift),kg,,,,Global,,"Description: This Environmental Product Declaration (EPD) pertains to the Gen2® Stream range, developed in accordance with ISO 14040/44 & ISO 14025 guidelines and the new C-PCR for Lifts ""C-PCR-008 Lifts (to PCR 2019:14), version 2020-10-30"", ensuring compliance with the CEN standard EN 15804:2012 + A2:2019 and PCR 2019:14 Construction products, version 1.3.2. The declaration covers the entire lifecycle of the Gen2® Stream lift, manufactured at the OTIS facility in Istanbul, Türkiye, including raw material preparation, transport, manufacturing, installation, maintenance, use, and end-of-life treatment. The Gen2® Stream is a commercial, gearless traction electric lift designed primarily for passenger transport, with a typical capacity of 1,060 kg, speed of 1.75 m/s, and 8 stops, suitable for buildings up to 30 meters high. It is recommended for residential and small-scale commercial buildings and has a designed reference service life of 25 years.",The International EPD® System,,www.environdec.com:library:epd10669.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:48:36.609135,
1818433641873805312,3d812290-e254-4d00-9afa-79afd29e55f9,,Aluminum Profiles,kg,,,,Greece,,"Description: EXALCO S.A. is an Aluminum Industry company founded in 1973 with headquarters in Larissa, Greece. It is known for its tradition, experience, development, and quality of products and services in the aluminum industry. EXALCO produces aluminum profiles of various shapes suitable for applications in Architecture, Construction, Decoration, and Industry. The company focuses on continuous improvement of processes and services to provide quality products while maintaining social and environmental responsibility. EXALCO operates six extrusion presses with an annual production capacity of 60,000 tons of aluminum profiles. It also offers surface treatments including anodizing, powder coating, and sublimation ""wood effect."" EXALCO implements certified Quality Management, Environmental Management, and Occupational Health and Safety Management Systems. Its aluminum profiles are used in building architecture, construction, decoration, industrial applications, and renewable energy systems.",The International EPD® System,,www.environdec.com:library:epd8991.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:48:59.743241,
1818433729920634880,8ff3b09a-89e9-4352-8033-e74bfb314a02,,"Aluminium Profiles (Various Shapes), Aluminium Profiles (Anodized)",kg,,,,Greece,,"Description: EXALCO S.A. is an Aluminum Industry company founded in 1973 and headquartered in Larissa, Greece. It is known for its tradition, experience, development, and quality of products and services in the Greek aluminum industry. EXALCO specializes in producing aluminum profiles of various shapes suitable for applications in Architecture, Construction, Decoration, and Industry. The company is committed to continuous improvement of processes and services, providing quality products to customers while upholding social and environmental responsibility. EXALCO operates an integrated industrial unit equipped with six extrusion presses and facilities for surface treatments such as anodizing, powder coating, and sublimation ""wood effect."" The company maintains a Quality Management System (ISO 9001:2015), Factory Production Control System (EN 15088:2005), Environmental Management System (ISO 14001:2015), Energy Management System (ISO 50001:2018), and Occupational Health and Safety Management System (ISO 45001:2018). Its aluminum profiles are certified with Qualicoat, Qualideco, and Qualanod. The company's products are used in building architecture, construction, decoration, industrial applications, and renewable energy systems.",The International EPD® System,,www.environdec.com:library:epd8993.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 16:49:20.735505,
